,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month-Year,Confirmed Daily,Deaths Daily,Recovered Daily
2871,Jiangsu,Mainland China,32.9711,119.455,15/02/2020,604,0,186,Feb-20,11,0,29
2872,Jiangxi,Mainland China,27.614,115.7221,15/02/2020,913,1,210,Feb-20,13,0,23
2873,Jilin,Mainland China,43.6661,126.1923,15/02/2020,88,1,26,Feb-20,2,0,1
2874,Liaoning,Mainland China,41.2956,122.6085,15/02/2020,119,1,31,Feb-20,0,0,2
2875,Ningxia,Mainland China,37.2692,106.1655,15/02/2020,70,0,33,Feb-20,3,0,9
2876,Qinghai,Mainland China,35.7452,95.9956,15/02/2020,18,0,13,Feb-20,0,0,2
2877,Shaanxi,Mainland China,35.1917,108.8701,15/02/2020,232,0,60,Feb-20,2,0,6
2878,Shandong,Mainland China,36.3427,118.1498,15/02/2020,532,2,156,Feb-20,9,0,20
2879,Shanghai,Mainland China,31.202,121.4491,15/02/2020,326,1,124,Feb-20,8,0,34
2880,Shanxi,Mainland China,37.5777,112.2922,15/02/2020,128,0,46,Feb-20,1,0,8
2881,Sichuan,Mainland China,30.6171,102.7103,15/02/2020,470,1,119,Feb-20,7,0,5
2882,Tianjin,Mainland China,39.3054,117.323,15/02/2020,122,3,37,Feb-20,2,0,6
2883,Tibet,Mainland China,31.6927,88.0924,15/02/2020,1,0,1,Feb-20,0,0,0
2884,Xinjiang,Mainland China,41.1129,85.2401,15/02/2020,70,1,10,Feb-20,5,0,4
2885,Yunnan,Mainland China,24.974,101.487,15/02/2020,168,0,42,Feb-20,6,0,6
2886,Zhejiang,Mainland China,29.1832,120.0934,15/02/2020,1162,0,428,Feb-20,7,0,25
2887,Thailand,Thailand,15,101,15/02/2020,33,0,12,Feb-20,0,0,0
2888,Japan,Japan,36,138,15/02/2020,43,1,12,Feb-20,14,0,3
2889,South Korea,South Korea,36,128,15/02/2020,28,0,9,Feb-20,0,0,2
2890,Taiwan,Taiwan,23.7,121,15/02/2020,18,0,2,Feb-20,0,0,0
2891,"Seattle, WA",US,47.6062,-122.3321,15/02/2020,1,0,1,Feb-20,0,0,0
2892,"Chicago, IL",US,41.8781,-87.6298,15/02/2020,2,0,2,Feb-20,0,0,0
2893,"Tempe, AZ",US,33.4255,-111.94,15/02/2020,1,0,0,Feb-20,0,0,0
2894,Macau,Macau,22.1667,113.55,15/02/2020,10,0,3,Feb-20,0,0,0
2895,Hong Kong,Hong Kong,22.3,114.2,15/02/2020,56,1,1,Feb-20,0,0,0
2896,Singapore,Singapore,1.2833,103.8333,15/02/2020,72,0,18,Feb-20,5,0,1
2897,Vietnam,Vietnam,16,108,15/02/2020,16,0,7,Feb-20,0,0,0
2898,France,France,47,2,15/02/2020,12,1,4,Feb-20,1,1,2
2899,Nepal,Nepal,28.1667,84.25,15/02/2020,1,0,1,Feb-20,0,0,0
2900,Malaysia,Malaysia,2.5,112.5,15/02/2020,22,0,7,Feb-20,3,0,4
2901,"Toronto, ON",Canada,43.6532,-79.3832,15/02/2020,2,0,0,Feb-20,0,0,0
2902,British Columbia,Canada,49.2827,-123.1207,15/02/2020,4,0,0,Feb-20,0,0,0
2903,"Orange, CA",US,33.7879,-117.8531,15/02/2020,1,0,0,Feb-20,0,0,0
2904,"Los Angeles, CA",US,34.0522,-118.2437,15/02/2020,1,0,0,Feb-20,0,0,0
2905,New South Wales,Australia,-33.8688,151.2093,15/02/2020,4,0,4,Feb-20,0,0,0
2906,Victoria,Australia,-37.8136,144.9631,15/02/2020,4,0,4,Feb-20,0,0,0
2907,Queensland,Australia,-28.0167,153.4,15/02/2020,5,0,0,Feb-20,0,0,0
2908,Cambodia,Cambodia,11.55,104.9167,15/02/2020,1,0,1,Feb-20,0,0,0
2909,Sri Lanka,Sri Lanka,7,81,15/02/2020,1,0,1,Feb-20,0,0,0
2910,Germany,Germany,51,9,15/02/2020,16,0,1,Feb-20,0,0,0
2911,Finland,Finland,64,26,15/02/2020,1,0,1,Feb-20,0,0,0
2912,United Arab Emirates,United Arab Emirates,24,54,15/02/2020,8,0,3,Feb-20,0,0,2
2913,Philippines,Philippines,13,122,15/02/2020,3,1,1,Feb-20,0,0,0
2914,India,India,21,78,15/02/2020,3,0,0,Feb-20,0,0,0
2915,"London, ON",Canada,42.9849,-81.2453,15/02/2020,1,0,1,Feb-20,0,0,0
2916,Italy,Italy,43,12,15/02/2020,3,0,0,Feb-20,0,0,0
2917,UK,UK,55,-3,15/02/2020,9,0,1,Feb-20,0,0,0
2918,Russia,Russia,60,90,15/02/2020,2,0,2,Feb-20,0,0,0
2919,Sweden,Sweden,63,16,15/02/2020,1,0,0,Feb-20,0,0,0
2920,"Santa Clara, CA",US,37.3541,-121.9552,15/02/2020,2,0,0,Feb-20,0,0,0
2921,Spain,Spain,40,-4,15/02/2020,2,0,2,Feb-20,0,0,2
2922,South Australia,Australia,-34.9285,138.6007,15/02/2020,2,0,0,Feb-20,0,0,0
2923,"Boston, MA",US,42.3601,-71.0589,15/02/2020,1,0,0,Feb-20,0,0,0
2924,"San Benito, CA",US,36.5761,-120.9876,15/02/2020,2,0,0,Feb-20,0,0,0
2925,Belgium,Belgium,50.8333,4,15/02/2020,1,0,0,Feb-20,0,0,0
2926,"Madison, WI",US,43.0731,-89.4012,15/02/2020,1,0,0,Feb-20,0,0,0
2927,Diamond Princess cruise ship,Others,35.4437,139.638,15/02/2020,285,0,0,Feb-20,67,0,0
2928,"San Diego County, CA",US,32.7157,-117.1611,15/02/2020,2,0,0,Feb-20,0,0,0
2929,"San Antonio, TX",US,29.4241,-98.4936,15/02/2020,1,0,0,Feb-20,0,0,0
2930,Egypt,Egypt,26,30,15/02/2020,1,0,0,Feb-20,0,0,0
2931,Iran,Iran,32,53,15/02/2020,0,0,0,Feb-20,0,0,0
2932,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,15/02/2020,0,0,0,Feb-20,0,0,0
2933,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,15/02/2020,0,0,0,Feb-20,0,0,0
2934,From Diamond Princess,Australia,35.4437,139.638,15/02/2020,0,0,0,Feb-20,0,0,0
2935,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,15/02/2020,0,0,0,Feb-20,0,0,0
2936,Lebanon,Lebanon,33.8547,35.8623,15/02/2020,0,0,0,Feb-20,0,0,0
2937,"Humboldt County, CA",US,40.745,-123.8695,15/02/2020,0,0,0,Feb-20,0,0,0
2938,"Sacramento County, CA",US,38.4747,-121.3542,15/02/2020,0,0,0,Feb-20,0,0,0
2939,Iraq,Iraq,33,44,15/02/2020,0,0,0,Feb-20,0,0,0
2940,Unassigned Location (From Diamond Princess),US,35.4437,139.638,15/02/2020,0,0,0,Feb-20,0,0,0
2941,Oman,Oman,21,57,15/02/2020,0,0,0,Feb-20,0,0,0
2942,Afghanistan,Afghanistan,33,65,15/02/2020,0,0,0,Feb-20,0,0,0
2943,Bahrain,Bahrain,26.0275,50.55,15/02/2020,0,0,0,Feb-20,0,0,0
2944,Kuwait,Kuwait,29.5,47.75,15/02/2020,0,0,0,Feb-20,0,0,0
2945,Algeria,Algeria,28.0339,1.6596,15/02/2020,0,0,0,Feb-20,0,0,0
2946,Croatia,Croatia,45.1,15.2,15/02/2020,0,0,0,Feb-20,0,0,0
2947,Switzerland,Switzerland,46.8182,8.2275,15/02/2020,0,0,0,Feb-20,0,0,0
2948,Austria,Austria,47.5162,14.5501,15/02/2020,0,0,0,Feb-20,0,0,0
2949,Israel,Israel,31,35,15/02/2020,0,0,0,Feb-20,0,0,0
2950,Pakistan,Pakistan,30.3753,69.3451,15/02/2020,0,0,0,Feb-20,0,0,0
2951,Brazil,Brazil,-14.235,-51.9253,15/02/2020,0,0,0,Feb-20,0,0,0
2952,Georgia,Georgia,42.3154,43.3569,15/02/2020,0,0,0,Feb-20,0,0,0
2953,Greece,Greece,39.0742,21.8243,15/02/2020,0,0,0,Feb-20,0,0,0
2954,North Macedonia,North Macedonia,41.6086,21.7453,15/02/2020,0,0,0,Feb-20,0,0,0
2955,Norway,Norway,60.472,8.4689,15/02/2020,0,0,0,Feb-20,0,0,0
2956,Romania,Romania,45.9432,24.9668,15/02/2020,0,0,0,Feb-20,0,0,0
2957,Denmark,Denmark,56.2639,9.5018,15/02/2020,0,0,0,Feb-20,0,0,0
2958,Estonia,Estonia,58.5953,25.0136,15/02/2020,0,0,0,Feb-20,0,0,0
2959,Netherlands,Netherlands,52.1326,5.2913,15/02/2020,0,0,0,Feb-20,0,0,0
2960,San Marino,San Marino,43.9424,12.4578,15/02/2020,0,0,0,Feb-20,0,0,0
2961,Belarus,Belarus,53.7098,27.9534,15/02/2020,0,0,0,Feb-20,0,0,0
2962," Montreal, QC",Canada,45.5017,-73.5673,15/02/2020,0,0,0,Feb-20,0,0,0
2963,Iceland,Iceland,64.9631,-19.0208,15/02/2020,0,0,0,Feb-20,0,0,0
2964,Lithuania,Lithuania,55.1694,23.8813,15/02/2020,0,0,0,Feb-20,0,0,0
2965,Mexico,Mexico,23.6345,-102.5528,15/02/2020,0,0,0,Feb-20,0,0,0
2966,New Zealand,New Zealand,-40.9006,174.886,15/02/2020,0,0,0,Feb-20,0,0,0
2967,Nigeria,Nigeria,9.082,8.6753,15/02/2020,0,0,0,Feb-20,0,0,0
2968,Western Australia,Australia,-31.9505,115.8605,15/02/2020,0,0,0,Feb-20,0,0,0
2969,Ireland,Ireland,53.1424,-7.6921,15/02/2020,0,0,0,Feb-20,0,0,0
2970,Luxembourg,Luxembourg,49.8153,6.1296,15/02/2020,0,0,0,Feb-20,0,0,0
2971,Monaco,Monaco,43.7333,7.4167,15/02/2020,0,0,0,Feb-20,0,0,0
2972,Qatar,Qatar,25.3548,51.1839,15/02/2020,0,0,0,Feb-20,0,0,0
2973,"Portland, OR",US,45.5051,-122.675,15/02/2020,0,0,0,Feb-20,0,0,0
2974,"Snohomish County, WA",US,48.033,-121.8339,15/02/2020,0,0,0,Feb-20,0,0,0
2975,Anhui,Mainland China,31.8257,117.2264,16/02/2020,962,6,255,Feb-20,12,0,34
2976,Beijing,Mainland China,40.1824,116.4142,16/02/2020,380,4,108,Feb-20,5,0,10
2977,Chongqing,Mainland China,30.0572,107.874,16/02/2020,551,5,207,Feb-20,7,0,23
2978,Fujian,Mainland China,26.0789,117.9874,16/02/2020,287,0,82,Feb-20,2,0,11
2979,Gansu,Mainland China,36.0611,103.8343,16/02/2020,90,2,54,Feb-20,0,0,5
2980,Guangdong,Mainland China,23.3417,113.4244,16/02/2020,1316,2,465,Feb-20,22,0,55
2981,Guangxi,Mainland China,23.8298,108.7881,16/02/2020,237,2,49,Feb-20,2,0,5
2982,Guizhou,Mainland China,26.8154,106.8748,16/02/2020,144,1,46,Feb-20,1,0,5
2983,Hainan,Mainland China,19.1959,109.7453,16/02/2020,162,4,52,Feb-20,0,0,13
2984,Hebei,Mainland China,38.0428,114.5149,16/02/2020,300,3,105,Feb-20,9,0,4
2985,Heilongjiang,Mainland China,47.862,127.7615,16/02/2020,445,11,79,Feb-20,20,0,11
2986,Henan,Mainland China,33.88202,113.614,16/02/2020,1231,13,440,Feb-20,19,0,49
2987,Hubei,Mainland China,30.9756,112.2707,16/02/2020,58182,1696,6639,Feb-20,1933,100,1016
2988,Hunan,Mainland China,27.6104,111.7088,16/02/2020,1004,3,464,Feb-20,3,1,39
2989,Inner Mongolia,Mainland China,44.0935,113.9448,16/02/2020,70,0,8,Feb-20,2,0,1
2990,Jiangsu,Mainland China,32.9711,119.455,16/02/2020,617,0,218,Feb-20,13,0,32
2991,Jiangxi,Mainland China,27.614,115.7221,16/02/2020,925,1,240,Feb-20,12,0,30
2992,Jilin,Mainland China,43.6661,126.1923,16/02/2020,89,1,30,Feb-20,1,0,4
2993,Liaoning,Mainland China,41.2956,122.6085,16/02/2020,121,1,40,Feb-20,2,0,9
2994,Ningxia,Mainland China,37.2692,106.1655,16/02/2020,70,0,33,Feb-20,0,0,0
2995,Qinghai,Mainland China,35.7452,95.9956,16/02/2020,18,0,13,Feb-20,0,0,0
2996,Shaanxi,Mainland China,35.1917,108.8701,16/02/2020,236,0,71,Feb-20,4,0,11
2997,Shandong,Mainland China,36.3427,118.1498,16/02/2020,537,2,173,Feb-20,5,0,17
2998,Shanghai,Mainland China,31.202,121.4491,16/02/2020,328,1,140,Feb-20,2,0,16
2999,Shanxi,Mainland China,37.5777,112.2922,16/02/2020,129,0,50,Feb-20,1,0,4
3000,Sichuan,Mainland China,30.6171,102.7103,16/02/2020,481,3,131,Feb-20,11,2,12
3001,Tianjin,Mainland China,39.3054,117.323,16/02/2020,124,3,45,Feb-20,2,0,8
3002,Tibet,Mainland China,31.6927,88.0924,16/02/2020,1,0,1,Feb-20,0,0,0
3003,Xinjiang,Mainland China,41.1129,85.2401,16/02/2020,71,1,12,Feb-20,1,0,2
3004,Yunnan,Mainland China,24.974,101.487,16/02/2020,171,0,42,Feb-20,3,0,0
3005,Zhejiang,Mainland China,29.1832,120.0934,16/02/2020,1167,0,456,Feb-20,5,0,28
3006,Thailand,Thailand,15,101,16/02/2020,34,0,14,Feb-20,1,0,2
3007,Japan,Japan,36,138,16/02/2020,59,1,12,Feb-20,16,0,0
3008,South Korea,South Korea,36,128,16/02/2020,29,0,9,Feb-20,1,0,0
3009,Taiwan,Taiwan,23.7,121,16/02/2020,20,1,2,Feb-20,2,1,0
3010,"Seattle, WA",US,47.6062,-122.3321,16/02/2020,1,0,1,Feb-20,0,0,0
3011,"Chicago, IL",US,41.8781,-87.6298,16/02/2020,2,0,2,Feb-20,0,0,0
3012,"Tempe, AZ",US,33.4255,-111.94,16/02/2020,1,0,0,Feb-20,0,0,0
3013,Macau,Macau,22.1667,113.55,16/02/2020,10,0,5,Feb-20,0,0,2
3014,Hong Kong,Hong Kong,22.3,114.2,16/02/2020,57,1,2,Feb-20,1,0,1
3015,Singapore,Singapore,1.2833,103.8333,16/02/2020,75,0,18,Feb-20,3,0,0
3016,Vietnam,Vietnam,16,108,16/02/2020,16,0,7,Feb-20,0,0,0
3017,France,France,47,2,16/02/2020,12,1,4,Feb-20,0,0,0
3018,Nepal,Nepal,28.1667,84.25,16/02/2020,1,0,1,Feb-20,0,0,0
3019,Malaysia,Malaysia,2.5,112.5,16/02/2020,22,0,7,Feb-20,0,0,0
3020,"Toronto, ON",Canada,43.6532,-79.3832,16/02/2020,2,0,0,Feb-20,0,0,0
3021,British Columbia,Canada,49.2827,-123.1207,16/02/2020,4,0,0,Feb-20,0,0,0
3022,"Orange, CA",US,33.7879,-117.8531,16/02/2020,1,0,0,Feb-20,0,0,0
3023,"Los Angeles, CA",US,34.0522,-118.2437,16/02/2020,1,0,0,Feb-20,0,0,0
3024,New South Wales,Australia,-33.8688,151.2093,16/02/2020,4,0,4,Feb-20,0,0,0
3025,Victoria,Australia,-37.8136,144.9631,16/02/2020,4,0,4,Feb-20,0,0,0
3026,Queensland,Australia,-28.0167,153.4,16/02/2020,5,0,0,Feb-20,0,0,0
3027,Cambodia,Cambodia,11.55,104.9167,16/02/2020,1,0,1,Feb-20,0,0,0
3028,Sri Lanka,Sri Lanka,7,81,16/02/2020,1,0,1,Feb-20,0,0,0
3029,Germany,Germany,51,9,16/02/2020,16,0,1,Feb-20,0,0,0
3030,Finland,Finland,64,26,16/02/2020,1,0,1,Feb-20,0,0,0
3031,United Arab Emirates,United Arab Emirates,24,54,16/02/2020,9,0,4,Feb-20,1,0,1
3032,Philippines,Philippines,13,122,16/02/2020,3,1,1,Feb-20,0,0,0
3033,India,India,21,78,16/02/2020,3,0,3,Feb-20,0,0,3
3034,"London, ON",Canada,42.9849,-81.2453,16/02/2020,1,0,1,Feb-20,0,0,0
3035,Italy,Italy,43,12,16/02/2020,3,0,0,Feb-20,0,0,0
3036,UK,UK,55,-3,16/02/2020,9,0,8,Feb-20,0,0,7
3037,Russia,Russia,60,90,16/02/2020,2,0,2,Feb-20,0,0,0
3038,Sweden,Sweden,63,16,16/02/2020,1,0,0,Feb-20,0,0,0
3039,"Santa Clara, CA",US,37.3541,-121.9552,16/02/2020,2,0,0,Feb-20,0,0,0
3040,Spain,Spain,40,-4,16/02/2020,2,0,2,Feb-20,0,0,0
3041,South Australia,Australia,-34.9285,138.6007,16/02/2020,2,0,0,Feb-20,0,0,0
3042,"Boston, MA",US,42.3601,-71.0589,16/02/2020,1,0,0,Feb-20,0,0,0
3043,"San Benito, CA",US,36.5761,-120.9876,16/02/2020,2,0,0,Feb-20,0,0,0
3044,Belgium,Belgium,50.8333,4,16/02/2020,1,0,0,Feb-20,0,0,0
3045,"Madison, WI",US,43.0731,-89.4012,16/02/2020,1,0,0,Feb-20,0,0,0
3046,Diamond Princess cruise ship,Others,35.4437,139.638,16/02/2020,355,0,0,Feb-20,70,0,0
3047,"San Diego County, CA",US,32.7157,-117.1611,16/02/2020,2,0,0,Feb-20,0,0,0
3048,"San Antonio, TX",US,29.4241,-98.4936,16/02/2020,1,0,0,Feb-20,0,0,0
3049,Egypt,Egypt,26,30,16/02/2020,1,0,0,Feb-20,0,0,0
3050,Iran,Iran,32,53,16/02/2020,0,0,0,Feb-20,0,0,0
3051,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,16/02/2020,0,0,0,Feb-20,0,0,0
3052,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,16/02/2020,0,0,0,Feb-20,0,0,0
3053,From Diamond Princess,Australia,35.4437,139.638,16/02/2020,0,0,0,Feb-20,0,0,0
3054,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,16/02/2020,0,0,0,Feb-20,0,0,0
3055,Lebanon,Lebanon,33.8547,35.8623,16/02/2020,0,0,0,Feb-20,0,0,0
3056,"Humboldt County, CA",US,40.745,-123.8695,16/02/2020,0,0,0,Feb-20,0,0,0
3057,"Sacramento County, CA",US,38.4747,-121.3542,16/02/2020,0,0,0,Feb-20,0,0,0
3058,Iraq,Iraq,33,44,16/02/2020,0,0,0,Feb-20,0,0,0
3059,Unassigned Location (From Diamond Princess),US,35.4437,139.638,16/02/2020,0,0,0,Feb-20,0,0,0
3060,Oman,Oman,21,57,16/02/2020,0,0,0,Feb-20,0,0,0
3061,Afghanistan,Afghanistan,33,65,16/02/2020,0,0,0,Feb-20,0,0,0
3062,Bahrain,Bahrain,26.0275,50.55,16/02/2020,0,0,0,Feb-20,0,0,0
3063,Kuwait,Kuwait,29.5,47.75,16/02/2020,0,0,0,Feb-20,0,0,0
3064,Algeria,Algeria,28.0339,1.6596,16/02/2020,0,0,0,Feb-20,0,0,0
3065,Croatia,Croatia,45.1,15.2,16/02/2020,0,0,0,Feb-20,0,0,0
3066,Switzerland,Switzerland,46.8182,8.2275,16/02/2020,0,0,0,Feb-20,0,0,0
3067,Austria,Austria,47.5162,14.5501,16/02/2020,0,0,0,Feb-20,0,0,0
3068,Israel,Israel,31,35,16/02/2020,0,0,0,Feb-20,0,0,0
3069,Pakistan,Pakistan,30.3753,69.3451,16/02/2020,0,0,0,Feb-20,0,0,0
3070,Brazil,Brazil,-14.235,-51.9253,16/02/2020,0,0,0,Feb-20,0,0,0
3071,Georgia,Georgia,42.3154,43.3569,16/02/2020,0,0,0,Feb-20,0,0,0
3072,Greece,Greece,39.0742,21.8243,16/02/2020,0,0,0,Feb-20,0,0,0
3073,North Macedonia,North Macedonia,41.6086,21.7453,16/02/2020,0,0,0,Feb-20,0,0,0
3074,Norway,Norway,60.472,8.4689,16/02/2020,0,0,0,Feb-20,0,0,0
3075,Romania,Romania,45.9432,24.9668,16/02/2020,0,0,0,Feb-20,0,0,0
3076,Denmark,Denmark,56.2639,9.5018,16/02/2020,0,0,0,Feb-20,0,0,0
3077,Estonia,Estonia,58.5953,25.0136,16/02/2020,0,0,0,Feb-20,0,0,0
3078,Netherlands,Netherlands,52.1326,5.2913,16/02/2020,0,0,0,Feb-20,0,0,0
3079,San Marino,San Marino,43.9424,12.4578,16/02/2020,0,0,0,Feb-20,0,0,0
3080,Belarus,Belarus,53.7098,27.9534,16/02/2020,0,0,0,Feb-20,0,0,0
3081," Montreal, QC",Canada,45.5017,-73.5673,16/02/2020,0,0,0,Feb-20,0,0,0
3082,Iceland,Iceland,64.9631,-19.0208,16/02/2020,0,0,0,Feb-20,0,0,0
3083,Lithuania,Lithuania,55.1694,23.8813,16/02/2020,0,0,0,Feb-20,0,0,0
3084,Mexico,Mexico,23.6345,-102.5528,16/02/2020,0,0,0,Feb-20,0,0,0
3085,New Zealand,New Zealand,-40.9006,174.886,16/02/2020,0,0,0,Feb-20,0,0,0
3086,Nigeria,Nigeria,9.082,8.6753,16/02/2020,0,0,0,Feb-20,0,0,0
3087,Western Australia,Australia,-31.9505,115.8605,16/02/2020,0,0,0,Feb-20,0,0,0
3088,Ireland,Ireland,53.1424,-7.6921,16/02/2020,0,0,0,Feb-20,0,0,0
3089,Luxembourg,Luxembourg,49.8153,6.1296,16/02/2020,0,0,0,Feb-20,0,0,0
3090,Monaco,Monaco,43.7333,7.4167,16/02/2020,0,0,0,Feb-20,0,0,0
3091,Qatar,Qatar,25.3548,51.1839,16/02/2020,0,0,0,Feb-20,0,0,0
3092,"Portland, OR",US,45.5051,-122.675,16/02/2020,0,0,0,Feb-20,0,0,0
3093,"Snohomish County, WA",US,48.033,-121.8339,16/02/2020,0,0,0,Feb-20,0,0,0
3094,Anhui,Mainland China,31.8257,117.2264,17/02/2020,973,6,280,Feb-20,11,0,25
3095,Beijing,Mainland China,40.1824,116.4142,17/02/2020,381,4,114,Feb-20,1,0,6
3096,Chongqing,Mainland China,30.0572,107.874,17/02/2020,553,5,225,Feb-20,2,0,18
3097,Fujian,Mainland China,26.0789,117.9874,17/02/2020,290,0,90,Feb-20,3,0,8
3098,Gansu,Mainland China,36.0611,103.8343,17/02/2020,91,2,58,Feb-20,1,0,4
3099,Guangdong,Mainland China,23.3417,113.4244,17/02/2020,1322,4,524,Feb-20,6,2,59
3100,Guangxi,Mainland China,23.8298,108.7881,17/02/2020,238,2,53,Feb-20,1,0,4
3101,Guizhou,Mainland China,26.8154,106.8748,17/02/2020,146,1,57,Feb-20,2,0,11
3102,Hainan,Mainland China,19.1959,109.7453,17/02/2020,163,4,59,Feb-20,1,0,7
3103,Hebei,Mainland China,38.0428,114.5149,17/02/2020,301,3,122,Feb-20,1,0,17
3104,Heilongjiang,Mainland China,47.862,127.7615,17/02/2020,457,11,85,Feb-20,12,0,6
3105,Henan,Mainland China,33.88202,113.614,17/02/2020,1246,16,509,Feb-20,15,3,69
3106,Hubei,Mainland China,30.9756,112.2707,17/02/2020,59989,1789,7862,Feb-20,1807,93,1223
3107,Hunan,Mainland China,27.6104,111.7088,17/02/2020,1006,3,498,Feb-20,2,0,34
3108,Inner Mongolia,Mainland China,44.0935,113.9448,17/02/2020,72,0,8,Feb-20,2,0,0
3109,Jiangsu,Mainland China,32.9711,119.455,17/02/2020,626,0,258,Feb-20,9,0,40
3110,Jiangxi,Mainland China,27.614,115.7221,17/02/2020,930,1,275,Feb-20,5,0,35
3111,Jilin,Mainland China,43.6661,126.1923,17/02/2020,89,1,34,Feb-20,0,0,4
3112,Liaoning,Mainland China,41.2956,122.6085,17/02/2020,121,1,43,Feb-20,0,0,3
3113,Ningxia,Mainland China,37.2692,106.1655,17/02/2020,70,0,35,Feb-20,0,0,2
3114,Qinghai,Mainland China,35.7452,95.9956,17/02/2020,18,0,13,Feb-20,0,0,0
3115,Shaanxi,Mainland China,35.1917,108.8701,17/02/2020,240,0,79,Feb-20,4,0,8
3116,Shandong,Mainland China,36.3427,118.1498,17/02/2020,541,2,191,Feb-20,4,0,18
3117,Shanghai,Mainland China,31.202,121.4491,17/02/2020,333,1,161,Feb-20,5,0,21
3118,Shanxi,Mainland China,37.5777,112.2922,17/02/2020,130,0,53,Feb-20,1,0,3
3119,Sichuan,Mainland China,30.6171,102.7103,17/02/2020,495,3,156,Feb-20,14,0,25
3120,Tianjin,Mainland China,39.3054,117.323,17/02/2020,125,3,46,Feb-20,1,0,1
3121,Tibet,Mainland China,31.6927,88.0924,17/02/2020,1,0,1,Feb-20,0,0,0
3122,Xinjiang,Mainland China,41.1129,85.2401,17/02/2020,75,1,12,Feb-20,4,0,0
3123,Yunnan,Mainland China,24.974,101.487,17/02/2020,171,0,47,Feb-20,0,0,5
3124,Zhejiang,Mainland China,29.1832,120.0934,17/02/2020,1171,0,507,Feb-20,4,0,51
3125,Thailand,Thailand,15,101,17/02/2020,35,0,15,Feb-20,1,0,1
3126,Japan,Japan,36,138,17/02/2020,66,1,12,Feb-20,7,0,0
3127,South Korea,South Korea,36,128,17/02/2020,30,0,10,Feb-20,1,0,1
3128,Taiwan,Taiwan,23.7,121,17/02/2020,22,1,2,Feb-20,2,0,0
3129,"Seattle, WA",US,47.6062,-122.3321,17/02/2020,1,0,1,Feb-20,0,0,0
3130,"Chicago, IL",US,41.8781,-87.6298,17/02/2020,2,0,2,Feb-20,0,0,0
3131,"Tempe, AZ",US,33.4255,-111.94,17/02/2020,1,0,0,Feb-20,0,0,0
3132,Macau,Macau,22.1667,113.55,17/02/2020,10,0,5,Feb-20,0,0,0
3133,Hong Kong,Hong Kong,22.3,114.2,17/02/2020,60,1,2,Feb-20,3,0,0
3134,Singapore,Singapore,1.2833,103.8333,17/02/2020,77,0,24,Feb-20,2,0,6
3135,Vietnam,Vietnam,16,108,17/02/2020,16,0,7,Feb-20,0,0,0
3136,France,France,47,2,17/02/2020,12,1,4,Feb-20,0,0,0
3137,Nepal,Nepal,28.1667,84.25,17/02/2020,1,0,1,Feb-20,0,0,0
3138,Malaysia,Malaysia,2.5,112.5,17/02/2020,22,0,7,Feb-20,0,0,0
3139,"Toronto, ON",Canada,43.6532,-79.3832,17/02/2020,2,0,0,Feb-20,0,0,0
3140,British Columbia,Canada,49.2827,-123.1207,17/02/2020,5,0,0,Feb-20,1,0,0
3141,"Orange, CA",US,33.7879,-117.8531,17/02/2020,1,0,0,Feb-20,0,0,0
3142,"Los Angeles, CA",US,34.0522,-118.2437,17/02/2020,1,0,0,Feb-20,0,0,0
3143,New South Wales,Australia,-33.8688,151.2093,17/02/2020,4,0,4,Feb-20,0,0,0
3144,Victoria,Australia,-37.8136,144.9631,17/02/2020,4,0,4,Feb-20,0,0,0
3145,Queensland,Australia,-28.0167,153.4,17/02/2020,5,0,0,Feb-20,0,0,0
3146,Cambodia,Cambodia,11.55,104.9167,17/02/2020,1,0,1,Feb-20,0,0,0
3147,Sri Lanka,Sri Lanka,7,81,17/02/2020,1,0,1,Feb-20,0,0,0
3148,Germany,Germany,51,9,17/02/2020,16,0,1,Feb-20,0,0,0
3149,Finland,Finland,64,26,17/02/2020,1,0,1,Feb-20,0,0,0
3150,United Arab Emirates,United Arab Emirates,24,54,17/02/2020,9,0,4,Feb-20,0,0,0
3151,Philippines,Philippines,13,122,17/02/2020,3,1,1,Feb-20,0,0,0
3152,India,India,21,78,17/02/2020,3,0,3,Feb-20,0,0,0
3153,"London, ON",Canada,42.9849,-81.2453,17/02/2020,1,0,1,Feb-20,0,0,0
3154,Italy,Italy,43,12,17/02/2020,3,0,0,Feb-20,0,0,0
3155,UK,UK,55,-3,17/02/2020,9,0,8,Feb-20,0,0,0
3156,Russia,Russia,60,90,17/02/2020,2,0,2,Feb-20,0,0,0
3157,Sweden,Sweden,63,16,17/02/2020,1,0,0,Feb-20,0,0,0
3158,"Santa Clara, CA",US,37.3541,-121.9552,17/02/2020,2,0,0,Feb-20,0,0,0
3159,Spain,Spain,40,-4,17/02/2020,2,0,2,Feb-20,0,0,0
3160,South Australia,Australia,-34.9285,138.6007,17/02/2020,2,0,2,Feb-20,0,0,2
